10, 0.7507419049939057
100, 0.057179198362320216
1000, 0.005503290434216268
10000, 0.0005498336977484142
100000, 5.497842122159646e-05
1000000, 5.4977926404742306e-06
10000000, 5.497787720631919e-07
100000000, 5.4977878694018045e-08
